PLAYER,TEAM,POSITION,POINTS_FD,POINTS_DK,POINTS_YH,SALARY_FD,SALARY_DK,SALARY_YH,SLATE_MAIN,SLATE_THU_MON,SLATE_SUN_EARLY,SLATE_SUN_MON,SLATE_AFTERNOON,SLATE_SUN_TURBO,DIFF_DK,COLOR_DK,DIFF_FD,COLOR_FD,DIFF_YH,COLOR_YH
Corey Davis,TEN,WR,8.19,10.23,8.19,5900,4800,15,1,1,1,1,0,0,2.75,#FFDA96,1.75,#FFC04E,5.75,#F3F3FC
Austin Hooper,CLE,TE,8.17,10.16,8.17,5100,3900,18,1,1,1,1,0,0,0.5,#FFAE1B,0,#FFA500,3.25,#FFE5B6
Rex Burkhead,NE,RB,8.3,10.07,8.3,5900,4600,19,1,1,1,1,0,0,2.75,#FFDA96,2,#FFC45A,6.5,#EDEDFB
A.J. Green,CIN,WR,8.12,9.97,8.12,5500,3600,11,1,1,1,1,0,0,0.5,#FFAE1B,0.75,#FFB021,5.75,#F3F3FC
Emmanuel Sanders,NO,WR,8.19,9.86,8.19,5600,4900,20,1,1,1,1,0,0,3.25,#FFE3B2,1.75,#FFC04E,5.75,#F3F3FC
Teddy Bridgewater,CAR,QB,9.78,9.84,9.78,7200,6400,31,1,1,1,1,0,0,12.75,#B5B5F0,10.75,#D9D9F7,13,#B0B0EF
Damien Harris,NE,RB,9.52,9.76,9.52,5800,5700,24,1,1,1,1,0,0,5.25,#F9F9FD,0.75,#FFB021,5.25,#F8F8FD
T.J. Hockenson,DET,TE,7.67,9.43,7.67,6000,4200,19,1,1,1,1,0,0,2.25,#FFD07B,3.75,#FFE0A9,3.75,#FFEFD2
Hayden Hurst,ATL,TE,7.42,9.3,7.42,5500,4400,17,1,1,1,1,0,0,3,#FFDFA4,1.5,#FFBC43,4,#FFF4E0
Eric Ebron,PIT,TE,7.53,9.28,7.53,5400,4000,18,1,1,1,1,0,0,2,#FFCB6D,1,#FFB42D,4,#FFF4E0
Pittsburgh D/ST,PIT,DST,9.26,9.26,9.26,5000,4600,19,1,1,1,1,0,0,3.25,#FFE3B2,3,#FFD487,0,#FFA500
Jonnu Smith,TEN,TE,7.39,9.15,7.39,5800,4700,17,1,1,1,1,0,0,4,#FFF2DB,2.75,#FFD07C,4,#FFF4E0
Rashard Higgins,CLE,WR,7.27,8.85,7.27,5400,4500,15,1,1,1,1,0,0,3.5,#FFE8BF,1.75,#FFC04E,6.5,#EDEDFB
Willie Snead,BAL,WR,7.12,8.83,7.12,5200,4500,15,1,1,1,1,0,0,3.5,#FFE8BF,1.5,#FFBC43,6.75,#EAEAFB
Jalen Reagor,PHI,WR,7.1,8.78,7.1,5600,4300,19,1,1,1,1,0,0,3,#FFDFA4,3,#FFD487,6.75,#EAEAFB
Steven Sims,WSH,WR,7.11,8.75,7.11,4600,3000,10,1,1,1,1,0,0,0,#FFA500,0,#FFA500,6.75,#EAEAFB
Russell Gage,ATL,WR,6.85,8.68,6.85,5100,3900,12,1,1,1,1,0,0,2,#FFCB6D,1.5,#FFBC43,7,#E8E8FA
P.J. Walker,CAR,QB,8.5,8.58,8.5,6500,4800,20,1,1,1,1,0,0,10.75,#C7C7F4,9.5,#E2E2F9,14.25,#A4A4EC
N'Keal Harry,NE,WR,6.78,8.36,6.78,5300,3600,13,1,1,1,1,0,0,2.25,#FFD07B,2,#FFC45A,7,#E8E8FA
Joe Mixon,CIN,RB,7.41,8.26,7.41,7500,6300,26,1,1,1,1,0,0,8,#E0E0F9,10.25,#DCDCF8,7.5,#E3E3F9
Cleveland D/ST,CLE,DST,8.23,8.23,8.23,4600,3000,17,1,1,1,1,0,0,0,#FFA500,2,#FFC45A,1.25,#FFBD46
Calvin Ridley,ATL,WR,6.69,8.12,6.69,7800,7000,27,1,1,1,1,0,0,9.25,#D5D5F7,12,#CFCFF5,7.25,#E6E6FA
Danny Amendola,DET,WR,6.41,8.03,6.41,5200,3700,11,1,1,1,1,0,0,2.5,#FFD589,2.25,#FFC865,7.5,#E3E3F9
Dallas Goedert,PHI,TE,6.37,8.01,6.37,5800,3800,15,1,1,1,1,0,0,2.5,#FFD589,3.75,#FFE0A9,5,#FAFAFE
Logan Thomas,WSH,TE,6.35,7.89,6.35,5200,3300,18,1,1,1,1,0,0,2.25,#FFD07B,2.25,#FFC865,5,#FAFAFE
Keelan Cole,JAC,WR,6.22,7.67,6.22,5300,3800,19,1,1,1,1,0,0,3,#FFDFA4,2.75,#FFD07C,7.75,#E1E1F9
J.K. Dobbins,BAL,RB,6.53,7.57,6.53,5500,5100,17,1,1,1,1,0,0,6,#F2F2FC,2.5,#FFCC70,8.25,#DCDCF8
Washington D/ST,WSH,DST,7.55,7.55,7.55,4100,2900,16,1,1,1,1,0,0,0.750000000000001,#FFB329,1.25,#FFB838,1.75,#FFC762
Chris Conley,JAC,WR,6.03,7.42,6.03,4900,3000,12,1,1,1,1,0,0,1.5,#FFC252,0.75,#FFB021,7.75,#E1E1F9
Latavius Murray,NO,RB,6.99,7.41,6.99,5000,5900,13,1,1,1,1,0,0,7.75,#E3E3F9,0.5,#FFAC16,8,#DFDFF8
Kenny Golladay,DET,WR,6.2,7.39,6.2,7000,5800,26,1,1,1,1,0,0,7.75,#E3E3F9,9,#E6E6FA,7.75,#E1E1F9
Jared Cook,NO,TE,6.12,7.3,6.12,6100,4100,21,1,1,1,1,0,0,4.5,#FFFCF6,5.5,#FFFCF8,5.25,#F8F8FD
Alshon Jeffery,PHI,WR,5.9,7.25,5.9,4700,3700,15,1,1,1,1,0,0,3.25,#FFE3B2,1,#FFB42D,8,#DFDFF8
Mark Ingram,BAL,RB,6.5,6.99,6.5,5900,5000,15,1,1,1,1,0,0,6.5,#EEEEFB,3.75,#FFE0A9,8.5,#DADAF8
Ian Thomas,CAR,TE,5.48,6.93,5.48,4500,2500,10,1,1,1,1,0,0,1.75,#FFC65F,0.75,#FFB021,6,#F1F1FC
New England D/ST,NE,DST,6.77,6.77,6.77,4300,3000,16,1,1,1,1,0,0,1.5,#FFC252,3,#FFD487,2.5,#FFD68C
Tyler Eifert,JAC,TE,5.23,6.57,5.23,4600,2700,10,1,1,1,1,0,0,2.75,#FFDA96,1.75,#FFC04E,6.25,#EFEFFC
Brian Hill,ATL,RB,5.63,6.55,5.63,5000,4000,10,1,1,1,1,0,0,4.75,#FEFEFE,2,#FFC45A,9.25,#D3D3F6
James Washington,PIT,WR,5.3,6.47,5.3,5200,3000,11,1,1,1,1,0,0,2.5,#FFD589,3.25,#FFD892,8.5,#DADAF8
Damiere Byrd,NE,WR,5.15,6.34,5.15,5300,3500,13,1,1,1,1,0,0,3.75,#FFEDCD,3.75,#FFE0A9,8.75,#D8D8F7
Marvin Hall,DET,WR,5.27,6.34,5.27,5100,3800,11,1,1,1,1,0,0,4.25,#FFF7E9,3.25,#FFD892,8.5,#DADAF8
New Orleans D/ST,NO,DST,6.29,6.29,6.29,4100,3200,14,1,1,1,1,0,0,2.5,#FFD589,2.5,#FFCC70,3,#FFE0A8
Baltimore D/ST,BAL,DST,6.22,6.22,6.22,4700,3500,18,1,1,1,1,0,0,3.25,#FFE3B2,4.75,#FFF0D6,3.25,#FFE5B6
Cincinnati D/ST,CIN,DST,5.97,5.97,5.97,3700,2300,13,1,1,1,1,0,0,1.25,#FFBD44,1.5,#FFBC43,3.5,#FFEAC4
Carolina D/ST,CAR,DST,5.93,5.93,5.93,3500,2700,13,1,1,1,1,0,0,2,#FFCB6D,0,#FFA500,3.5,#FFEAC4
Detroit D/ST,DET,DST,5.91,5.91,5.91,3500,2700,12,1,1,1,1,0,0,2,#FFCB6D,0.25,#FFA80B,3.5,#FFEAC4
Olamide Zaccheaus,ATL,WR,4.78,5.86,4.78,4700,3500,13,1,1,1,1,0,0,4.25,#FFF7E9,2,#FFC45A,9,#D5D5F7
Darren Fells,HOU,TE,4.72,5.85,4.72,5000,2900,10,1,1,1,1,0,0,4,#FFF2DB,2.5,#FFCC70,6.75,#EAEAFB
Houston D/ST,HOU,DST,5.73,5.73,5.73,3600,2600,12,1,1,1,1,0,0,2.25,#FFD07B,1.75,#FFC04E,3.75,#FFEFD2
Atlanta D/ST,ATL,DST,5.65,5.65,5.65,3200,2300,10,1,1,1,1,0,0,1.5,#FFC252,0.5,#FFAC16,3.75,#FFEFD2
Gus Edwards,BAL,RB,5.18,5.52,5.18,5500,4500,17,1,1,1,1,0,0,6.75,#ECECFB,3.75,#FFE0A9,9.75,#CECEF5
Philadelphia D/ST,PHI,DST,5.52,5.52,5.52,4000,2800,17,1,1,1,1,0,0,2.75,#FFDA96,3,#FFD487,3.75,#FFEFD2
Quintez Cephus,DET,WR,4.24,5.31,4.24,4700,3000,10,1,1,1,1,0,0,3.5,#FFE8BF,2.5,#FFCC70,9.5,#D1D1F6
Tennessee D/ST,TEN,DST,5.25,5.25,5.25,3800,2500,14,1,1,1,1,0,0,2,#FFCB6D,2.5,#FFCC70,4.25,#FFF9EE
Isaiah Wright,WSH,WR,4.07,5.17,4.07,4500,3000,10,1,1,1,1,0,0,3.75,#FFEDCD,2.25,#FFC865,9.75,#CECEF5
Drew Sample,CIN,TE,3.98,5.02,3.98,4600,2700,11,1,1,1,1,0,0,4.25,#FFF7E9,3,#FFD487,7.5,#E3E3F9
Jordan Akins,HOU,TE,4,4.99,4,4900,2500,10,1,1,1,1,0,0,3.75,#FFEDCD,3.25,#FFD892,7.5,#E3E3F9
Greg Ward,PHI,WR,3.93,4.98,3.93,5200,4000,16,1,1,1,1,0,0,6.25,#F0F0FC,4.75,#FFF0D6,10,#CCCCF5
Anthony Firkser,TEN,TE,3.84,4.81,3.84,4800,2500,10,1,1,1,1,0,0,4,#FFF2DB,3.5,#FFDC9D,7.5,#E3E3F9
Miles Boykin,BAL,WR,3.85,4.68,3.85,4800,3000,10,1,1,1,1,0,0,4.25,#FFF7E9,3,#FFD487,10,#CCCCF5
Jacksonville D/ST,JAC,DST,4.57,4.57,4.57,3300,2100,10,1,1,1,1,0,0,2,#FFCB6D,1.5,#FFBC43,4.75,#FDFDFE
Adrian Peterson,DET,RB,4.19,4.54,4.19,5100,4000,14,1,1,1,1,0,0,6.75,#ECECFB,4.25,#FFE8BF,10.75,#C5C5F3
Devin Duvernay,BAL,WR,3.69,4.47,3.69,4800,3000,10,1,1,1,1,0,0,4.5,#FFFCF6,3.25,#FFD892,10.25,#CACAF4
Zach Ertz,PHI,TE,3.46,4.4,3.46,6000,3700,16,1,1,1,1,0,0,6.25,#F0F0FC,8,#EDEDFB,8,#DFDFF8
Cam Sims,WSH,WR,3.49,4.24,3.49,5000,3300,11,1,1,1,1,0,0,6,#F2F2FC,4,#FFE4B4,10.25,#CACAF4
Ryan Izzo,NE,TE,3.34,4.1,3.34,4400,2500,10,1,1,1,1,0,0,4.75,#FEFEFE,1.75,#FFC04E,8,#DFDFF8
Taysom Hill,NO,TE,3.47,4.02,3.47,4500,4800,24,1,1,1,1,0,0,9,#D7D7F7,2.75,#FFD07C,8,#DFDFF8
Benny Snell Jr.,PIT,RB,3.7,3.88,3.7,4900,4000,11,1,1,1,1,0,0,7.25,#E7E7FA,3.75,#FFE0A9,11.25,#C0C0F2
Boston Scott,PHI,RB,3.37,3.86,3.37,5200,5600,14,1,1,1,1,0,0,10.75,#C7C7F4,5.25,#FFF8EC,11.5,#BEBEF2
James O'Shaughnessy,JAC,TE,2.91,3.71,2.91,4100,2500,10,1,1,1,1,0,0,5,#FBFBFE,1,#FFB42D,8.5,#DADAF8
Kenny Stills,HOU,WR,2.95,3.6,2.95,4700,3000,10,1,1,1,1,0,0,5.25,#F9F9FD,4,#FFE4B4,11,#C3C3F3
Rodney Smith,CAR,RB,3.12,3.54,3.12,,4000,10,1,1,1,1,0,0,7.75,#E3E3F9,,,11.75,#BBBBF1
Adam Humphries,TEN,WR,2.68,3.47,2.68,5000,3200,11,1,1,1,1,0,0,6,#F2F2FC,5,#FFF4E1,11.25,#C0C0F2
Samaje Perine,CIN,RB,2.95,3.39,2.95,4700,4000,11,1,1,1,1,0,0,7.75,#E3E3F9,4.5,#FFECCB,12,#B9B9F1
Deonte Harris,NO,WR,2.73,3.29,2.73,5000,3200,10,1,1,1,1,0,0,6.25,#F0F0FC,5,#FFF4E1,11.25,#C0C0F2
Laviska Shenault,JAC,WR,2.68,3.29,2.68,5000,3600,16,1,1,1,1,0,0,7.25,#E7E7FA,5,#FFF4E1,11.25,#C0C0F2
Christian Blake,ATL,WR,2.44,3.1,2.44,4700,3000,10,1,1,1,1,0,0,5.75,#F5F5FD,4.5,#FFECCB,11.5,#BEBEF2
Donovan Peoples-Jones,CLE,WR,2.53,3.09,2.53,5000,3200,10,1,1,1,1,0,0,6.5,#EEEEFB,5,#FFF4E1,11.25,#C0C0F2
Khadarel Hodge,CLE,WR,2.44,2.97,2.44,4500,3000,10,1,1,1,1,0,0,6,#F2F2FC,3.75,#FFE0A9,11.5,#BEBEF2
C.J. Prosise,HOU,RB,2.47,2.96,2.47,4500,4000,10,1,1,1,1,0,0,8.25,#DEDEF8,3.75,#FFE0A9,12.5,#B4B4F0
Harrison Bryant,CLE,TE,2.33,2.88,2.33,4700,2500,12,1,1,1,1,0,0,6,#F2F2FC,4.75,#FFF0D6,9,#D5D5F7
Auden Tate,CIN,WR,2.29,2.83,2.29,4500,3000,10,1,1,1,1,0,0,6,#F2F2FC,4,#FFE4B4,11.5,#BEBEF2
Brandon Powell,ATL,WR,2.21,2.76,2.21,4600,3000,10,1,1,1,1,0,0,6,#F2F2FC,4.25,#FFE8BF,11.75,#BBBBF1
Tre'Quan Smith,NO,WR,2.27,2.7,2.27,5300,3500,15,1,1,1,1,0,0,7.5,#E5E5FA,6.5,#F8F8FD,11.5,#BEBEF2
D'Onta Foreman,TEN,RB,2.37,2.69,2.37,4900,4000,10,1,1,1,1,0,0,8.5,#DCDCF8,5.25,#FFF8EC,12.5,#B4B4F0
Devine Ozigbo,JAC,RB,2.22,2.66,2.22,4600,4000,10,1,1,1,1,0,0,8.5,#DCDCF8,4.75,#FFF0D6,12.75,#B2B2EF
Cameron Batson,TEN,WR,2.04,2.62,2.04,4500,3000,10,1,1,1,1,0,0,6.25,#F0F0FC,4.25,#FFE8BF,11.75,#BBBBF1
Mike Thomas,CIN,WR,2.08,2.57,2.08,4500,3000,10,1,1,1,1,0,0,6.25,#F0F0FC,4.25,#FFE8BF,11.75,#BBBBF1
Richard Rodgers,PHI,TE,2.05,2.54,2.05,5000,3500,10,1,1,1,1,0,0,7.75,#E3E3F9,5.25,#FFF8EC,9.5,#D1D1F6
Collin Johnson,JAC,WR,1.85,2.34,1.85,4600,3000,10,1,1,1,1,0,0,6.5,#EEEEFB,4.75,#FFF0D6,12,#B9B9F1
