PLAYER,TEAM,POSITION,POINTS_FD,POINTS_DK,POINTS_YH,SALARY_FD,SALARY_DK,SALARY_YH,SLATE_MAIN,SLATE_THU_MON,SLATE_SUN_EARLY,SLATE_SUN_MON,SLATE_AFTERNOON,SLATE_SUN_TURBO,DIFF_DK,COLOR_DK,DIFF_FD,COLOR_FD,DIFF_YH,COLOR_YH
Harrison Bryant,CLE,TE,2.34,2.88,2.34,4700,2500,12,1,1,1,1,0,0,6.25,#F2F2FC,9.25,#D8D8F7,6.75,#EDEDFB
Devine Ozigbo,JAC,RB,2.36,2.85,2.36,4600,4000,10,1,1,1,1,0,0,9,#DBDBF8,9,#DBDBF8,9.25,#D8D8F7
Bryan Edwards,LV,WR,2.25,2.77,2.25,4600,3000,10,0,1,0,1,0,0,8,#E3E3F9,8,#E3E3F9,8.5,#DEDEF8
Corey Clement,PHI,RB,2.33,2.69,2.33,4700,4000,10,1,1,1,1,0,0,9.25,#D8D8F7,9.25,#D8D8F7,9.25,#D8D8F7
D'Onta Foreman,TEN,RB,2.3,2.62,2.3,4900,4000,10,1,1,1,1,0,0,9.25,#D8D8F7,9.5,#D6D6F7,9.25,#D8D8F7
Antonio Callaway,MIA,WR,2.07,2.6,2.07,,3000,10,1,1,0,1,1,0,8,#E3E3F9,,,8.5,#DEDEF8
Jamal Agnew,DET,WR,2.15,2.6,2.15,,3000,10,1,1,1,1,0,0,8,#E3E3F9,,,8.5,#DEDEF8
Nick Westbrook-Ikhine,TEN,WR,1.98,2.54,1.98,4500,3000,10,1,1,1,1,0,0,8.25,#E1E1F9,8,#E3E3F9,8.75,#DCDCF8
Richard Rodgers,PHI,TE,2.03,2.53,2.03,5000,3500,10,1,1,1,1,0,0,9.25,#D8D8F7,10,#D2D2F6,6.75,#EDEDFB
Chad Beebe,MIN,WR,2.04,2.47,2.04,4500,3200,10,1,1,0,1,1,1,8.25,#E1E1F9,7.75,#E5E5FA,8.5,#DEDEF8
Zay Jones,LV,WR,1.99,2.47,1.99,4600,3000,10,0,1,0,1,0,0,8.25,#E1E1F9,8.25,#E1E1F9,8.75,#DCDCF8
Cameron Brate,TB,TE,1.87,2.35,1.87,4800,2500,10,0,1,0,1,0,0,6.75,#EEEEFB,10,#D2D2F6,7,#EBEBFB
Ray-Ray McCloud,PIT,WR,1.9,2.24,1.9,,,,1,1,1,1,0,0,,,,,,
Jason Witten,LV,TE,1.7,2.22,1.7,4200,2500,10,0,1,0,1,0,0,7,#ECECFB,9,#DBDBF8,7,#EBEBFB
Lynn Bowden Jr.,MIA,WR,1.82,2.21,1.82,4500,3000,10,1,1,0,1,1,0,8.5,#DFDFF8,8,#E3E3F9,8.75,#DCDCF8
Foster Moreau,LV,TE,1.75,2.19,1.75,4100,2500,10,0,1,0,1,0,0,7,#ECECFB,9,#DBDBF8,7,#EBEBFB
Ty Johnson,NYJ,RB,2.01,2.19,2.01,4500,4000,10,1,1,0,1,1,0,9.75,#D4D4F6,9.25,#D8D8F7,9.5,#D5D5F7
David Njoku,CLE,TE,1.8,2.18,1.8,4800,3000,13,1,1,1,1,0,0,8.5,#DFDFF8,10,#D2D2F6,8.25,#E0E0F9
Dare Ogunbowale,JAC,RB,1.67,2.15,1.67,4500,4000,10,1,1,1,1,0,0,9.75,#D4D4F6,9.75,#D4D4F6,9.75,#D3D3F6
Peyton Barber,WSH,RB,1.92,2.06,1.92,4500,4000,10,1,1,1,1,0,0,10,#D2D2F6,9.5,#D6D6F7,9.5,#D5D5F7
Marcus Johnson,IND,WR,1.67,2.04,1.67,5000,3000,10,1,1,0,1,1,1,8.75,#DDDDF8,8.5,#DFDFF8,9,#DADAF8
Troymaine Pope,LAC,RB,1.55,1.97,1.55,4500,4000,15,1,1,0,1,1,0,10,#D2D2F6,10,#D2D2F6,11.5,#C3C3F3
Royce Freeman,DEN,RB,1.61,1.92,1.61,4800,4000,10,1,1,0,1,1,0,10,#D2D2F6,10.25,#D0D0F5,10,#D1D1F6
Trenton Cannon,CAR,RB,1.63,1.92,1.63,4700,4000,10,1,1,1,1,0,0,10,#D2D2F6,10,#D2D2F6,9.75,#D3D3F6
Nick Vannett,DEN,TE,1.5,1.91,1.5,4200,2500,10,1,1,0,1,1,0,7.25,#EAEAFB,9,#DBDBF8,7.25,#E9E9FA
Mohamed Sanu,SF,WR,1.5,1.87,1.5,,,,1,1,1,1,1,1,,,,,,
Jeremy McNichols,TEN,RB,1.55,1.83,1.55,4700,4000,10,1,1,1,1,0,0,10.25,#D0D0F5,10,#D2D2F6,10,#D1D1F6
Ito Smith,ATL,RB,1.41,1.76,1.41,4800,4000,10,1,1,1,1,0,0,10.25,#D0D0F5,10.5,#CDCDF5,10,#D1D1F6
Van Jefferson,LA,WR,1.37,1.71,1.37,4600,3000,10,0,1,0,1,0,0,9,#DBDBF8,8.75,#DDDDF8,9.25,#D8D8F7
Jace Sternberger,GB,TE,1.26,1.58,1.26,4400,2500,10,1,1,0,1,1,1,7.5,#E8E8FA,10.25,#D0D0F5,7.5,#E7E7FA
Jake Butt,DEN,TE,1.25,1.58,1.25,4100,2500,10,1,1,0,1,1,0,7.5,#E8E8FA,9.5,#D6D6F7,7.5,#E7E7FA
Blake Bell,DAL,TE,1.25,1.56,1.25,4000,2500,10,1,1,0,1,1,1,7.75,#E5E5FA,9.5,#D6D6F7,7.5,#E7E7FA
Dez Bryant,BAL,WR,1.35,1.56,1.35,4600,,10,1,1,1,1,0,0,,,8.75,#DDDDF8,9.25,#D8D8F7
Vance McDonald,PIT,TE,1.24,1.56,1.24,4400,2500,10,1,1,1,1,0,0,7.75,#E5E5FA,10.25,#D0D0F5,7.5,#E7E7FA
Pharaoh Brown,HOU,TE,1.24,1.55,1.24,4200,2500,10,1,1,1,1,0,0,7.75,#E5E5FA,9.5,#D6D6F7,7.5,#E7E7FA
Jesse James,DET,TE,1.25,1.54,1.25,4300,2500,10,1,1,1,1,0,0,7.75,#E5E5FA,9.5,#D6D6F7,7.5,#E7E7FA
A.J. Dillon,GB,RB,1.36,1.52,1.36,4900,4000,10,1,1,0,1,1,1,10.5,#CDCDF5,10.5,#CDCDF5,10.25,#CFCFF5
Brandon Powell,ATL,WR,1.16,1.43,1.16,4600,3000,10,1,1,1,1,0,0,9.25,#D8D8F7,9,#DBDBF8,9.5,#D5D5F7
DeAndre Washington,MIA,RB,1.28,1.42,1.28,4500,4000,10,1,1,0,1,1,0,10.5,#CDCDF5,10.25,#D0D0F5,10.25,#CFCFF5
Christian Blake,ATL,WR,1.07,1.37,1.07,4700,3000,10,1,1,1,1,0,0,9.5,#D6D6F7,9,#DBDBF8,9.5,#D5D5F7
Cethan Carter,CIN,TE,1.07,1.33,1.07,4000,2500,10,1,1,1,1,0,0,7.75,#E5E5FA,9.75,#D4D4F6,7.75,#E5E5FA
Patrick Ricard,BAL,RB,1.02,1.31,1.02,4500,4000,10,1,1,1,1,0,0,10.75,#CBCBF5,10.25,#D0D0F5,10.5,#CCCCF5
Tyler Johnson,TB,WR,1.04,1.29,1.04,4900,3000,10,0,1,0,1,0,0,9.5,#D6D6F7,9.25,#D8D8F7,9.5,#D5D5F7
Jakob Johnson,NE,RB,0.99,1.27,0.99,4500,4000,10,1,1,1,1,0,0,10.75,#CBCBF5,10.25,#D0D0F5,10.5,#CCCCF5
Deonte Harris,NO,WR,1.04,1.26,1.04,5000,3200,10,1,1,1,1,0,0,9.5,#D6D6F7,9.25,#D8D8F7,9.5,#D5D5F7
Malik Taylor,GB,WR,1.06,1.24,1.06,4600,3000,10,1,1,0,1,1,1,9.5,#D6D6F7,9.25,#D8D8F7,9.5,#D5D5F7
Joe Reed,LAC,WR,1.05,1.23,1.05,4700,3000,10,1,1,0,1,1,0,9.5,#D6D6F7,9.25,#D8D8F7,9.5,#D5D5F7
Kalif Raymond,TEN,WR,0.97,1.21,0.97,4800,3000,10,1,1,1,1,0,0,9.5,#D6D6F7,9.25,#D8D8F7,9.75,#D3D3F6
Trayveon Williams,CIN,RB,1.03,1.21,1.03,4500,4000,10,1,1,1,1,0,0,10.75,#CBCBF5,10.5,#CDCDF5,10.5,#CCCCF5
Khari Blasingame,TEN,RB,0.9,1.2,0.9,4500,4000,10,1,1,1,1,0,0,10.75,#CBCBF5,10.5,#CDCDF5,10.5,#CCCCF5
Gabe Nabers,LAC,RB,0.91,1.18,0.91,4700,4000,10,1,1,0,1,1,0,10.75,#CBCBF5,10.75,#CBCBF5,10.5,#CCCCF5
Justice Hill,BAL,RB,0.99,1.16,0.99,4500,4000,10,1,1,1,1,0,0,10.75,#CBCBF5,10.25,#D0D0F5,10.5,#CCCCF5
Terry Godwin,JAC,WR,0.91,1.16,0.91,,3000,10,1,1,1,1,0,0,9.5,#D6D6F7,,,9.75,#D3D3F6
Marcedes Lewis,GB,TE,0.89,1.1,0.89,4200,2500,10,1,1,0,1,1,1,8,#E3E3F9,9.75,#D4D4F6,8,#E3E3F9
Colin Thompson,CAR,TE,0.87,1.08,0.87,,2500,10,1,1,1,1,0,0,8,#E3E3F9,,,8,#E3E3F9
Derek Watt,PIT,RB,0.84,0.99,0.84,4500,4000,10,1,1,1,1,0,0,11,#C9C9F4,10.5,#CDCDF5,10.75,#CACAF4
Jalen Richard,LV,RB,0.79,0.99,0.79,4500,4000,10,0,1,0,1,0,0,11,#C9C9F4,10.75,#CBCBF5,10.75,#CACAF4
Darrius Shepherd,GB,WR,0.79,0.97,0.79,4600,3000,10,1,1,0,1,1,1,9.75,#D4D4F6,9.5,#D6D6F7,9.75,#D3D3F6
Equanimeous St. Brown,GB,WR,0.8,0.97,0.8,4500,3000,10,1,1,0,1,1,1,9.75,#D4D4F6,9,#DBDBF8,9.75,#D3D3F6
Alex Armah,CAR,RB,0.75,0.93,0.75,5000,4000,10,1,1,1,1,0,0,11,#C9C9F4,11.25,#C7C7F4,10.75,#CACAF4
Noah Brown,DAL,WR,0.72,0.93,0.72,4600,3000,10,1,1,0,1,1,1,9.75,#D4D4F6,9.5,#D6D6F7,10,#D1D1F6
Trevon Wesco,NYJ,TE,0.81,0.92,0.81,4100,2500,10,1,1,0,1,1,0,8.25,#E1E1F9,10,#D2D2F6,8,#E3E3F9
Andy Janovich,CLE,RB,0.73,0.89,0.73,4500,4000,10,1,1,1,1,0,0,11,#C9C9F4,10.5,#CDCDF5,10.75,#CACAF4
Anthony Sherman,KC,RB,0.75,0.89,0.75,4500,4000,10,0,1,0,1,0,0,11,#C9C9F4,10.5,#CDCDF5,10.75,#CACAF4
Tyler Conklin,MIN,TE,0.72,0.88,0.72,4000,2500,10,1,1,0,1,1,1,8.25,#E1E1F9,10,#D2D2F6,8,#E3E3F9
Bisi Johnson,MIN,WR,0.72,0.87,0.72,4500,3200,10,1,1,0,1,1,1,9.75,#D4D4F6,9.25,#D8D8F7,10,#D1D1F6
Chris Manhertz,CAR,TE,0.68,0.85,0.68,4000,2500,10,1,1,1,1,0,0,8.25,#E1E1F9,10,#D2D2F6,8,#E3E3F9
Buddy Howell,HOU,RB,0.8,0.83,0.8,4600,4000,10,1,1,1,1,0,0,11.25,#C7C7F4,10.5,#CDCDF5,10.75,#CACAF4
Alec Ingold,LV,RB,0.66,0.82,0.66,4500,4000,10,0,1,0,1,0,0,11.25,#C7C7F4,10.75,#CBCBF5,10.75,#CACAF4
Mike Boone,MIN,RB,0.71,0.82,0.71,4600,4000,10,1,1,0,1,1,1,11.25,#C7C7F4,10.5,#CDCDF5,10.75,#CACAF4
Gunner Olszewski,NE,WR,0.63,0.8,0.63,4600,3000,10,1,1,1,1,0,0,10,#D2D2F6,9.5,#D6D6F7,10,#D1D1F6
Marquez Callaway,NO,WR,0.64,0.76,0.64,4900,3000,10,1,1,1,1,0,0,10,#D2D2F6,9.5,#D6D6F7,10,#D1D1F6
Nick Keizer,KC,TE,0.63,0.75,0.63,4100,2500,10,0,1,0,1,0,0,8.5,#DFDFF8,10.25,#D0D0F5,8.25,#E0E0F9
Ameer Abdullah,MIN,RB,0.6,0.74,0.6,4500,4000,10,1,1,0,1,1,1,11.25,#C7C7F4,10.75,#CBCBF5,11,#C8C8F4
Keith Smith,ATL,RB,0.59,0.74,0.59,4500,4000,10,1,1,1,1,0,0,11.25,#C7C7F4,10.75,#CBCBF5,11,#C8C8F4
Devin Asiasi,NE,TE,0.6,0.73,0.6,4000,2500,10,1,1,1,1,0,0,8.5,#DFDFF8,10.25,#D0D0F5,8.25,#E0E0F9
C.J. Ham,MIN,RB,0.6,0.71,0.6,4500,4000,10,1,1,0,1,1,1,11.25,#C7C7F4,10.75,#CBCBF5,11,#C8C8F4
Jeff Smith,NYJ,WR,0.58,0.71,0.58,4700,3000,10,1,1,0,1,1,0,10,#D2D2F6,9.5,#D6D6F7,10,#D1D1F6
Malcolm Perry,MIA,RB,0.57,0.69,0.57,4500,4000,10,1,1,0,1,1,0,11.25,#C7C7F4,11,#C9C9F4,11,#C8C8F4
Isaac Nauta,DET,TE,0.52,0.65,0.52,4000,2500,10,1,1,1,1,0,0,8.5,#DFDFF8,10.25,#D0D0F5,8.25,#E0E0F9
Geoff Swaim,TEN,TE,0.47,0.59,0.47,4000,2500,10,1,1,1,1,0,0,8.5,#DFDFF8,10.25,#D0D0F5,8.25,#E0E0F9
James Proche,BAL,WR,0.48,0.59,0.48,4500,3000,10,1,1,1,1,0,0,10,#D2D2F6,9.5,#D6D6F7,10.25,#CFCFF5
Luke Stocker,ATL,TE,0.46,0.58,0.46,4000,2500,10,1,1,1,1,0,0,8.5,#DFDFF8,10.25,#D0D0F5,8.25,#E0E0F9
Tyrie Cleveland,DEN,WR,0.45,0.57,0.45,4500,3000,10,1,1,0,1,1,0,10,#D2D2F6,9.5,#D6D6F7,10.25,#CFCFF5
Anthony McFarland Jr.,PIT,RB,0.48,0.56,0.48,4500,4000,11,1,1,1,1,0,0,11.5,#C5C5F3,10.75,#CBCBF5,11,#C8C8F4
Jalen Hurts,PHI,QB,0.5,0.53,0.5,6100,4100,20,1,1,1,1,0,0,18.5,#8787E7,20,#7A7AE5,19.5,#7D7DE5
Michael Burton,NO,RB,0.43,0.5,0.43,4500,4000,10,1,1,1,1,0,0,11.5,#C5C5F3,11,#C9C9F4,11,#C8C8F4
Alex Erickson,CIN,WR,0.35,0.45,0.35,4600,3000,10,1,1,1,1,0,0,10.25,#D0D0F5,9.75,#D4D4F6,10.25,#CFCFF5
Deon Yelder,KC,TE,0.35,0.43,0.35,4000,2500,10,0,1,0,1,0,0,8.75,#DDDDF8,10.5,#CDCDF5,8.5,#DEDEF8
D'Ernest Johnson,CLE,RB,0.34,0.39,0.34,4600,4000,10,1,1,1,1,0,0,11.5,#C5C5F3,11,#C9C9F4,11.25,#C6C6F3
Brandon Zylstra,CAR,WR,0.27,0.33,0.27,4500,3000,10,1,1,1,1,0,0,10.25,#D0D0F5,9.75,#D4D4F6,10.5,#CCCCF5
Isaiah Zuber,NE,WR,0.27,0.32,0.27,4500,,,1,1,1,1,0,0,,,9.75,#D4D4F6,,
Pharoh Cooper,CAR,WR,0.25,0.31,0.25,4500,3000,10,1,1,1,1,0,0,10.25,#D0D0F5,9.75,#D4D4F6,10.5,#CCCCF5
Rico Dowdle,DAL,RB,0.24,0.27,0.24,4500,4000,10,1,1,0,1,1,1,11.75,#C2C2F3,11,#C9C9F4,11.25,#C6C6F3
De'Michael Harris,IND,WR,0.24,0.26,0.24,4600,3000,10,1,1,0,1,1,1,10.5,#CDCDF5,10,#D2D2F6,10.5,#CCCCF5
Adam Trautman,NO,TE,0.17,0.2,0.17,4200,2500,10,1,1,1,1,0,0,9,#DBDBF8,10.5,#CDCDF5,8.5,#DEDEF8
Andrew Beck,DEN,RB,0.16,0.19,0.16,4000,,10,1,1,0,1,1,0,,,10.75,#CBCBF5,11.25,#C6C6F3
Jeremy Sprinkle,WSH,TE,0.15,0.18,0.15,4100,2500,10,1,1,1,1,0,0,9,#DBDBF8,10.5,#CDCDF5,8.5,#DEDEF8
Noah Togiai,IND,TE,0.14,0.17,0.14,4000,2500,10,1,1,0,1,1,1,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Temarrick Hemingway,WSH,TE,0.14,0.17,0.14,4000,2500,10,1,1,1,1,0,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Antony Auclair,TB,TE,0.14,0.16,0.14,4000,2500,10,0,1,0,1,0,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Ricky Seals-Jones,KC,TE,0.14,0.16,0.14,4000,2500,10,0,1,0,1,0,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Stephen Anderson,LAC,TE,0.14,0.16,0.14,4000,2500,10,1,1,0,1,1,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Tanner Hudson,TB,TE,0.14,0.16,0.14,4000,2500,10,0,1,0,1,0,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Virgil Green,LAC,TE,0.14,0.16,0.14,4000,2500,10,1,1,0,1,1,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Zach Gentry,PIT,TE,0.14,0.16,0.14,4000,2500,10,1,1,1,1,0,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Keke Coutee,HOU,WR,0.12,0.14,0.12,4500,3000,10,1,1,1,1,0,0,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
Tyron Johnson,LAC,WR,0.11,0.14,0.11,4600,3000,10,1,1,0,1,1,0,10.5,#CDCDF5,10,#D2D2F6,10.5,#CCCCF5
Ashton Dulin,IND,WR,0.11,0.13,0.11,4500,3000,,1,1,0,1,1,1,10.5,#CDCDF5,9.75,#D4D4F6,,
Ke'Shawn Vaughn,TB,RB,0.1,0.13,0.1,4700,4000,12,0,1,0,1,0,0,11.75,#C2C2F3,11.5,#C5C5F3,11.75,#C1C1F2
LeSean McCoy,TB,RB,0.1,0.13,0.1,4600,4000,10,0,1,0,1,0,0,11.75,#C2C2F3,11.25,#C7C7F4,11.5,#C3C3F3
Patrick Laird,MIA,RB,0.11,0.13,0.11,4800,4000,10,1,1,0,1,1,0,11.75,#C2C2F3,11.75,#C2C2F3,11.5,#C3C3F3
Antonio Gandy-Golden,WSH,WR,0.09,0.12,0.09,4500,3000,10,1,1,1,1,0,0,10.75,#CBCBF5,9.75,#D4D4F6,10.5,#CCCCF5
Darwin Thompson,KC,RB,0.09,0.12,0.09,4500,4000,10,0,1,0,1,0,0,11.75,#C2C2F3,11.25,#C7C7F4,11.5,#C3C3F3
Matt Slater,NE,WR,0.1,0.12,0.1,4500,3000,10,1,1,1,1,0,0,10.75,#CBCBF5,9.75,#D4D4F6,10.5,#CCCCF5
Darrynton Evans,TEN,RB,0.08,0.11,0.08,4600,4000,10,1,1,1,1,0,0,11.75,#C2C2F3,11.25,#C7C7F4,11.5,#C3C3F3
Diontae Spencer,DEN,WR,0.09,0.11,0.09,4500,3000,10,1,1,0,1,1,0,10.75,#CBCBF5,9.75,#D4D4F6,10.5,#CCCCF5
Malik Turner,DAL,WR,0.08,0.11,0.08,4500,3000,10,1,1,0,1,1,1,10.75,#CBCBF5,9.75,#D4D4F6,10.5,#CCCCF5
Senorise Perry,TEN,RB,0.08,0.11,0.08,4500,4000,10,1,1,1,1,0,0,11.75,#C2C2F3,11.25,#C7C7F4,11.5,#C3C3F3
Cyril Grayson Jr.,TB,WR,0.08,0.1,0.08,,,,0,1,0,1,0,0,,,,,,
Derek Carrier,LV,TE,0.07,0.1,0.07,4000,2500,10,0,1,0,1,0,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
J.J. Arcega-Whiteside,PHI,WR,0.08,0.1,0.08,4600,3000,10,1,1,1,1,0,0,10.5,#CDCDF5,10,#D2D2F6,10.5,#CCCCF5
Jaeden Graham,ATL,TE,0.08,0.1,0.08,4000,2500,10,1,1,1,1,0,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Jaydon Mickens,TB,WR,0.08,0.1,0.08,,3000,10,0,1,0,1,0,0,10.5,#CDCDF5,,,10.5,#CCCCF5
John Hightower,PHI,WR,0.08,0.1,0.08,4600,3000,10,1,1,1,1,0,0,10.5,#CDCDF5,10,#D2D2F6,10.5,#CCCCF5
Justin Watson,TB,WR,0.08,0.1,0.08,4600,3000,10,0,1,0,1,0,0,10.5,#CDCDF5,10,#D2D2F6,10.5,#CCCCF5
Nsimba Webster,LA,WR,0.08,0.1,0.08,4500,3000,10,0,1,0,1,0,0,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
Rico Gafford,LV,WR,0.08,0.1,0.08,,,10,0,1,0,1,0,0,,,,,10.5,#CCCCF5
Chris Moore,BAL,WR,0.07,0.09,0.07,4500,3000,,1,1,1,1,0,0,10.5,#CDCDF5,9.75,#D4D4F6,,
Dan Chisena,MIN,WR,0.07,0.09,0.07,4500,3000,10,1,1,0,1,1,1,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
Daniel Brown,NYJ,TE,0.07,0.09,0.07,4000,2500,10,1,1,0,1,1,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
DeAndrew White,BAL,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,0,0,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
Jordan Thomas,NE,TE,0.07,0.09,0.07,4200,2500,10,1,1,1,1,0,0,9,#DBDBF8,10.5,#CDCDF5,8.75,#DCDCF8
K.J. Hill,LAC,WR,0.07,0.09,0.07,4500,3000,10,1,1,0,1,1,0,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
K.J. Osborn,MIN,WR,0.07,0.09,0.07,4500,3000,10,1,1,0,1,1,1,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
Keith Kirkwood,CAR,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,0,0,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
Lawrence Cager,NYJ,WR,0.07,0.09,0.07,4600,,,1,1,0,1,1,0,,,10,#D2D2F6,,
Ty Montgomery,NO,RB,0.07,0.09,0.07,4600,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.25,#C7C7F4,11.5,#C3C3F3
Vyncint Smith,NYJ,WR,0.07,0.09,0.07,4500,3000,10,1,1,0,1,1,0,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
Chandler Cox,MIA,RB,0.06,0.08,0.06,4500,4000,10,1,1,0,1,1,0,12,#C0C0F2,11.5,#C5C5F3,11.5,#C3C3F3
Dexter Williams,GB,RB,0.08,0.08,0.08,4500,,,1,1,0,1,1,1,,,11.25,#C7C7F4,,
Robert Foster,WSH,WR,0.06,0.08,0.06,4500,3000,10,1,1,1,1,0,0,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
Stephen Carlson,CLE,TE,0.06,0.08,0.06,4000,2500,10,1,1,1,1,0,0,9,#DBDBF8,10.75,#CBCBF5,8.75,#DCDCF8
Tajae Sharpe,MIN,WR,0.06,0.08,0.06,4500,3000,10,1,1,0,1,1,1,10.5,#CDCDF5,9.75,#D4D4F6,10.5,#CCCCF5
Jason Moore,LAC,WR,0.06,0.07,0.06,4500,,,1,1,0,1,1,0,,,9.75,#D4D4F6,,
Bryce Love,WSH,RB,0.05,0.06,0.05,4500,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.5,#C5C5F3,11.5,#C3C3F3
Raymond Calais,LA,RB,0.05,0.06,0.05,4500,4000,10,0,1,0,1,0,0,12,#C0C0F2,11.5,#C5C5F3,11.5,#C3C3F3
Xavier Jones,LA,RB,0.05,0.06,0.05,4500,4000,10,0,1,0,1,0,0,12,#C0C0F2,11.5,#C5C5F3,11.5,#C3C3F3
Bennie Fowler,NO,WR,0.04,0.05,0.04,4500,3000,10,1,1,1,1,0,0,10.75,#CBCBF5,9.75,#D4D4F6,10.5,#CCCCF5
Johnny Mundt,LA,TE,0.03,0.04,0.03,4000,2500,10,0,1,0,1,0,0,9.25,#D8D8F7,10.75,#CBCBF5,8.75,#DCDCF8
A.J. McCarron,HOU,QB,0,0,0,6000,4500,20,1,1,1,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Adam Humphries,TEN,WR,0,0,0,5000,3200,11,1,1,1,1,0,0,10.75,#CBCBF5,10.25,#D0D0F5,10.75,#CACAF4
Austin Ekeler,LAC,RB,0,0,0,6500,6100,28,1,1,0,1,1,0,17.25,#9292E9,14.25,#ACACEE,17.5,#8E8EE8
Ben DiNucci,DAL,QB,0,0,0,6400,5200,20,1,1,0,1,1,1,20.5,#7676E4,21.25,#6F6FE2,20,#7878E4
Ben Ellefson,JAC,TE,0,0,0,4000,2500,10,1,1,1,1,0,0,9.25,#D8D8F7,10.75,#CBCBF5,8.75,#DCDCF8
Blaine Gabbert,TB,QB,0,0,0,6000,4100,20,0,1,0,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Brett Rypien,DEN,QB,0,0,0,6100,5100,20,1,1,0,1,1,0,20.5,#7676E4,20.5,#7676E4,20,#7878E4
Brian Hoyer,NE,QB,0,0,0,6300,4100,20,1,1,1,1,0,0,19.25,#8181E6,20.75,#7474E3,20,#7878E4
Case Keenum,CLE,QB,0,0,0,6500,4800,22,1,1,1,1,0,0,19.25,#8181E6,21.25,#6F6FE2,20,#7878E4
Chad Henne,KC,QB,0,0,0,6000,4200,20,0,1,0,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Chase Daniel,DET,QB,0,0,0,6000,4900,23,1,1,1,1,0,0,20.25,#7878E4,20,#7A7AE5,20.5,#7474E3
Chris Hogan,NYJ,WR,0,0,0,4700,3000,10,1,1,0,1,1,0,10.75,#CBCBF5,10.25,#D0D0F5,10.75,#CACAF4
Chris Thompson,JAC,RB,0,0,0,4700,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.75,#C2C2F3,11.5,#C3C3F3
Christian McCaffrey,CAR,RB,0,0,0,10000,9400,38,1,1,1,1,0,0,24.25,#5555DE,21.5,#6D6DE2,21,#6F6FE3
Cooper Rush,DAL,QB,0,0,0,6000,,,1,1,0,1,1,1,,,20,#7A7AE5,,
Cullen Gillaspia,HOU,RB,0,0,0,4500,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.25,#C7C7F4,11.5,#C3C3F3
D'Andre Swift,DET,RB,0,0,0,6900,6400,23,1,1,1,1,0,0,17.25,#9292E9,15.5,#A1A1EC,15,#A4A4ED
Dalton Keene,NE,TE,0,0,0,4000,2500,10,1,1,1,1,0,0,9.25,#D8D8F7,10.75,#CBCBF5,8.75,#DCDCF8
Danny Amendola,DET,WR,0,0,0,5200,3700,11,1,1,1,1,0,0,11.75,#C2C2F3,10.5,#CDCDF5,10.75,#CACAF4
David Blough,DET,QB,0,0,0,6000,4000,20,1,1,1,1,0,0,18.5,#8787E7,20,#7A7AE5,20,#7878E4
David Johnson,HOU,RB,0,0,0,6200,5100,10,1,1,1,1,0,0,15,#A6A6ED,14.25,#ACACEE,11.5,#C3C3F3
DeSean Jackson,PHI,WR,0,0,0,4500,3000,10,1,1,1,1,0,0,10.75,#CBCBF5,10,#D2D2F6,10.75,#CACAF4
Dontrell Hilliard,CLE,RB,0,0,0,4500,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.25,#C7C7F4,11.5,#C3C3F3
Dontrelle Inman,WSH,WR,0,0,0,4500,3200,10,1,1,1,1,0,0,10.75,#CBCBF5,10,#D2D2F6,10.75,#CACAF4
Drew Brees,NO,QB,0,0,0,8200,6600,35,1,1,1,1,0,0,23.5,#5B5BDF,24.25,#5555DE,24,#5555DE
