PLAYER,TEAM,POSITION,POINTS_FD,POINTS_DK,POINTS_YH,SALARY_FD,SALARY_DK,SALARY_YH,SLATE_MAIN,SLATE_THU_MON,SLATE_SUN_EARLY,SLATE_SUN_MON,SLATE_AFTERNOON,SLATE_SUN_TURBO,DIFF_DK,COLOR_DK,DIFF_FD,COLOR_FD,DIFF_YH,COLOR_YH
Andy Isabella,ARI,WR,0.26,0.31,0.26,4600,3000,10,1,1,1,1,1,1,8.25,#D6D6F7,8,#D5D5F7,8.25,#D5D5F7
Justin Jackson,LAC,RB,0.26,0.3,0.26,4700,4000,15,1,1,1,1,1,1,11.25,#B7B7F0,9.25,#C7C7F4,13,#A4A4EC
Mason Schreck,CIN,TE,0.24,0.29,0.24,4000,2500,10,1,1,1,1,1,1,8.25,#D6D6F7,5.25,#F1F1FC,6.5,#E7E7FA
Tyrie Cleveland,DEN,WR,0.23,0.28,0.23,4500,3000,10,1,1,1,1,1,1,8.25,#D6D6F7,7.5,#DADAF8,8.25,#D5D5F7
Andrew Beck,DEN,RB,0.15,0.19,0.15,4000,2500,10,1,1,1,1,1,1,9.25,#CCCCF5,8.75,#CCCCF5,11.5,#B3B3F0
Richard Rodgers,PHI,TE,0.16,0.19,0.16,4500,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,7.25,#DCDCF8,6.5,#E7E7FA
Antony Auclair,TB,TE,0.13,0.16,0.13,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.5,#E7E7FA
Corey Clement,PHI,RB,0.13,0.16,0.13,4600,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,9.25,#C7C7F4,11.5,#B3B3F0
Garrett Griffin,NO,TE,0.14,0.16,0.14,4000,,,1,1,1,1,1,1,,,5.25,#F1F1FC,,
Nick Keizer,KC,TE,0.14,0.16,0.14,4100,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.5,#E7E7FA
Ricky Seals-Jones,KC,TE,0.14,0.16,0.14,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.5,#E7E7FA
Ryan Nall,CHI,RB,0.12,0.16,0.12,4600,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,9.25,#C7C7F4,11.5,#B3B3F0
Tanner Hudson,TB,TE,0.13,0.16,0.13,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.5,#E7E7FA
Dexter Williams,GB,RB,0.12,0.15,0.12,4500,,,1,1,1,1,1,1,,,9.25,#C7C7F4,,
Stephen Carlson,CLE,TE,0.13,0.15,0.13,4000,2500,10,1,1,1,1,1,0,8.5,#D3D3F6,5.25,#F1F1FC,6.5,#E7E7FA
Steven Mitchell Jr.,HOU,WR,0.11,0.14,0.11,4800,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,8.5,#CFCFF5,8.5,#D2D2F6
T.J. Yeldon,BUF,RB,0.1,0.13,0.1,4500,4000,10,1,1,1,0,1,1,11.25,#B7B7F0,9.5,#C4C4F3,11.5,#B3B3F0
Taiwan Jones,BUF,RB,0.1,0.13,0.1,4500,4000,10,1,1,1,0,1,1,11.25,#B7B7F0,9.5,#C4C4F3,11.5,#B3B3F0
Tyler Ervin,GB,RB,0.1,0.13,0.1,4600,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,9.5,#C4C4F3,11.5,#B3B3F0
Austin Walter,SF,RB,0.09,0.12,0.09,,4000,,1,1,1,1,1,1,11.25,#B7B7F0,,,,
Dontrell Hilliard,HOU,RB,0.1,0.12,0.1,4500,4000,,1,1,1,1,1,1,11.25,#B7B7F0,9.5,#C4C4F3,,
Khadarel Hodge,CLE,WR,0.09,0.12,0.09,4600,3000,10,1,1,1,1,1,0,8.5,#D3D3F6,8.25,#D2D2F6,8.5,#D2D2F6
Alex Collins,SEA,RB,0.08,0.11,0.08,4700,,,1,1,1,1,1,1,,,9.5,#C4C4F3,,
Cullen Gillaspia,HOU,RB,0.09,0.11,0.09,4500,,,1,1,1,1,1,1,,,9.5,#C4C4F3,,
D'Onta Foreman,TEN,RB,0.09,0.11,0.09,4500,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,9.5,#C4C4F3,11.5,#B3B3F0
Darrius Shepherd,GB,WR,0.08,0.11,0.08,4500,,10,1,1,1,1,1,1,,,7.75,#D7D7F7,8.5,#D2D2F6
DeAndre Washington,MIA,RB,0.09,0.11,0.09,4700,4800,10,1,1,1,1,1,1,14.25,#9999EA,9.5,#C4C4F3,11.5,#B3B3F0
Elijah McGuire,MIA,RB,0.09,0.11,0.09,4500,,,1,1,1,1,1,1,,,9.5,#C4C4F3,,
Jason Huntley,PHI,RB,0.09,0.11,0.09,4500,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,9.5,#C4C4F3,11.5,#B3B3F0
Jason Moore,LAC,WR,0.08,0.11,0.08,4500,,,1,1,1,1,1,1,,,7.75,#D7D7F7,,
Joe Reed,LAC,WR,0.08,0.11,0.08,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Jordan Howard,PHI,RB,0.09,0.11,0.09,4500,,,1,1,1,1,1,1,,,9.5,#C4C4F3,,
Khari Blasingame,TEN,RB,0.09,0.11,0.09,4500,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,9.5,#C4C4F3,11.5,#B3B3F0
Lamar Miller,WSH,RB,0.08,0.11,0.08,4500,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,9.5,#C4C4F3,11.5,#B3B3F0
Qadree Ollison,ATL,RB,0.08,0.11,0.08,4800,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,10.5,#BABAF1,11.5,#B3B3F0
Scottie Phillips,HOU,RB,0.09,0.11,0.09,,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,,,11.5,#B3B3F0
Tommy Sweeney,BUF,TE,0.08,0.11,0.08,4000,2500,,1,1,1,0,1,1,8.5,#D3D3F6,5.25,#F1F1FC,,
Travis Homer,SEA,RB,0.08,0.11,0.08,4600,4000,,1,1,1,1,1,1,11.25,#B7B7F0,9.5,#C4C4F3,,
Trenton Cannon,CAR,RB,0.08,0.11,0.08,4600,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,9.5,#C4C4F3,11.5,#B3B3F0
Ty Montgomery,NO,RB,0.09,0.11,0.09,4500,4000,10,1,1,1,1,1,1,11.25,#B7B7F0,9.5,#C4C4F3,11.5,#B3B3F0
Virgil Green,LAC,TE,0.08,0.11,0.08,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.75,#E4E4F9
Zach Gentry,PIT,TE,0.08,0.11,0.08,4000,2500,10,1,1,0,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.75,#E4E4F9
Ashton Dulin,IND,WR,0.08,0.1,0.08,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Ben Ellefson,JAC,TE,0.08,0.1,0.08,4000,2500,,1,1,1,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,,
Chris Manhertz,CAR,TE,0.07,0.1,0.07,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.5,#EFEFFC,6.75,#E4E4F9
Colin Thompson,CAR,TE,0.07,0.1,0.07,,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,,,6.75,#E4E4F9
Isaac Nauta,DET,TE,0.08,0.1,0.08,4200,,,1,1,1,1,1,1,,,6,#EAEAFB,,
Isaiah Coulter,HOU,WR,0.08,0.1,0.08,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
J.J. Arcega-Whiteside,PHI,WR,0.08,0.1,0.08,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Jeff Badet,WSH,WR,0.07,0.1,0.07,,,10,1,1,1,1,1,1,,,,,8.5,#D2D2F6
John Hightower,PHI,WR,0.08,0.1,0.08,4600,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,8.25,#D2D2F6,8.5,#D2D2F6
Johnny Mundt,LA,TE,0.08,0.1,0.08,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.75,#E4E4F9
Josh Adams,NYJ,RB,0.08,0.1,0.08,4600,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
Justin Watson,TB,WR,0.08,0.1,0.08,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Keith Kirkwood,CAR,WR,0.08,0.1,0.08,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Malik Turner,DAL,WR,0.08,0.1,0.08,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Reggie Gilliam,BUF,TE,0.08,0.1,0.08,4100,2500,10,1,1,1,0,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.75,#E4E4F9
Rico Gafford,LV,WR,0.08,0.1,0.08,,,10,1,1,1,1,1,1,,,,,8.5,#D2D2F6
Riley Ridley,CHI,WR,0.08,0.1,0.08,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Stephen Anderson,LAC,TE,0.08,0.1,0.08,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.75,#E4E4F9
Temarrick Hemingway,WSH,TE,0.07,0.1,0.07,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.5,#EFEFFC,6.75,#E4E4F9
Terry Godwin,JAC,WR,0.08,0.1,0.08,4500,,,1,1,1,1,1,1,,,7.75,#D7D7F7,,
Tyler Davis,JAC,TE,0.08,0.1,0.08,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.25,#F1F1FC,6.75,#E4E4F9
Tyler Kroft,BUF,TE,0.08,0.1,0.08,4500,2500,10,1,1,1,0,1,1,8.5,#D3D3F6,7.25,#DCDCF8,6.75,#E4E4F9
Antonio Gandy-Golden,WSH,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Austin Mack,NYG,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Bennie Fowler,NO,WR,0.07,0.09,0.07,4700,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,8.5,#CFCFF5,8.5,#D2D2F6
Bisi Johnson,MIN,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Brandon Dillon,MIN,TE,0.07,0.09,0.07,4000,,,1,1,1,1,1,1,,,5.5,#EFEFFC,,
C.J. Board,NYG,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Cethan Carter,CIN,TE,0.07,0.09,0.07,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.5,#EFEFFC,6.75,#E4E4F9
Charlie Woerner,SF,TE,0.07,0.09,0.07,4000,2500,,1,1,1,1,1,1,8.5,#D3D3F6,5.5,#EFEFFC,,
Dan Chisena,MIN,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Dante Pettis,NYG,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
De'Michael Harris,IND,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Derek Carrier,LV,TE,0.07,0.09,0.07,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.5,#EFEFFC,6.75,#E4E4F9
Dontrelle Inman,WSH,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Kevin White,SF,WR,0.07,0.09,0.07,,,,1,1,1,1,1,1,,,,,,
Lawrence Cager,NYJ,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Nick Westbrook-Ikhine,TEN,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Noah Togiai,IND,TE,0.07,0.09,0.07,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.5,#EFEFFC,6.75,#E4E4F9
Tajae Sharpe,MIN,WR,0.07,0.09,0.07,4500,,,1,1,1,1,1,1,,,7.75,#D7D7F7,,
Trent Sherfield,ARI,WR,0.07,0.09,0.07,4600,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,8.25,#D2D2F6,8.5,#D2D2F6
Vyncint Smith,NYJ,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Chris Hogan,NYJ,WR,0.06,0.08,0.06,4500,,10,1,1,1,1,1,1,,,7.75,#D7D7F7,8.5,#D2D2F6
Daniel Brown,NYJ,TE,0.06,0.08,0.06,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.5,#EFEFFC,6.75,#E4E4F9
Demetrius Harris,CHI,TE,0.06,0.08,0.06,4100,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.5,#EFEFFC,6.75,#E4E4F9
Isaiah Zuber,NE,WR,0.06,0.08,0.06,4500,,,1,1,1,1,1,1,,,7.75,#D7D7F7,,
Jeff Smith,NYJ,WR,0.06,0.08,0.06,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Jordan Thomas,NE,TE,0.06,0.08,0.06,4000,2500,10,1,1,1,1,1,1,8.5,#D3D3F6,5.5,#EFEFFC,6.75,#E4E4F9
Matt Slater,NE,WR,0.06,0.08,0.06,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Rashod Berry,NE,TE,0.06,0.08,0.06,4000,,,1,1,1,1,1,1,,,5.5,#EFEFFC,,
Trent Taylor,SF,WR,0.06,0.08,0.06,4600,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,8.25,#D2D2F6,8.5,#D2D2F6
Artavis Pierce,CHI,RB,0.06,0.07,0.06,4500,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
Dwayne Washington,NO,RB,0.06,0.07,0.06,4500,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
Nathan Cottrell,JAC,RB,0.06,0.07,0.06,,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,,,11.5,#B3B3F0
Eno Benjamin,ARI,RB,0.05,0.06,0.05,4500,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
Jonathan Ward,ARI,RB,0.05,0.06,0.05,4500,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
A.J. McCarron,HOU,QB,0,0,0,6000,4200,20,1,1,1,1,1,1,19.25,#6666E1,18.25,#6767E1,19.25,#6464E0
Alexander Mattison,MIN,RB,0,0,0,5000,5600,11,1,1,1,1,1,1,16.25,#8585E7,10.75,#B7B7F0,11.5,#B3B3F0
Antonio Callaway,MIA,WR,0,0,0,4700,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,8.5,#CFCFF5,8.5,#D2D2F6
Ben DiNucci,DAL,QB,0,0,0,6200,4800,20,1,1,1,1,1,1,19.5,#6464E0,18.25,#6767E1,19.25,#6464E0
Blaine Gabbert,TB,QB,0,0,0,6000,4400,20,1,1,1,1,1,1,19.25,#6666E1,18.25,#6767E1,19.25,#6464E0
Brett Hundley,ARI,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,17.75,#7676E4,18.25,#6767E1,19.25,#6464E0
Brett Rypien,DEN,QB,0,0,0,6100,4800,20,1,1,1,1,1,1,19.5,#6464E0,18.25,#6767E1,19.25,#6464E0
Brian Hoyer,NE,QB,0,0,0,6100,4000,20,1,1,1,1,1,1,17.75,#7676E4,18.25,#6767E1,19.25,#6464E0
Bryce Love,WSH,RB,0,0,0,4500,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
Byron Pringle,KC,WR,0,0,0,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Cam Akers,LA,RB,0,0,0,6700,6300,24,1,1,1,1,1,1,17.5,#7878E4,15,#8A8AE8,15.25,#8D8DE8
Carson Wentz,PHI,QB,0,0,0,6500,5400,20,1,1,1,1,1,1,21,#5555DE,19.75,#5757DE,19.25,#6464E0
Case Keenum,CLE,QB,0,0,0,6200,4800,20,1,1,1,1,1,0,19.5,#6464E0,18.25,#6767E1,19.25,#6464E0
Chad Henne,KC,QB,0,0,0,6000,4400,20,1,1,1,1,1,1,19.25,#6666E1,18.25,#6767E1,19.25,#6464E0
Chase Daniel,DET,QB,0,0,0,6500,4900,22,1,1,1,1,1,1,19.5,#6464E0,19.75,#5757DE,20.75,#5555DE
Chris Streveler,ARI,QB,0,0,0,6000,4800,20,1,1,1,1,1,1,19.5,#6464E0,18.25,#6767E1,19.25,#6464E0
Chris Thompson,JAC,RB,0,0,0,4600,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
Cooper Rush,DAL,QB,0,0,0,6000,,,1,1,1,1,1,1,,,18.25,#6767E1,,
David Blough,DET,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,17.75,#7676E4,18.25,#6767E1,19.25,#6464E0
DeeJay Dallas,SEA,RB,0,0,0,4600,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
Easton Stick,LAC,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,17.75,#7676E4,18.25,#6767E1,19.25,#6464E0
Garrett Gilbert,DAL,QB,0,0,0,6300,4700,20,1,1,1,1,1,1,19.5,#6464E0,19,#5F5FE0,19.25,#6464E0
Geno Smith,SEA,QB,0,0,0,6000,4100,20,1,1,1,1,1,1,18.75,#6C6CE2,18.25,#6767E1,19.25,#6464E0
Jake Luton,JAC,QB,0,0,0,6200,4300,20,1,1,1,1,1,1,19.25,#6666E1,18.25,#6767E1,19.25,#6464E0
Jameis Winston,NO,QB,0,0,0,6500,5000,20,1,1,1,1,1,1,19.5,#6464E0,19.75,#5757DE,19.25,#6464E0
Jarrett Stidham,NE,QB,0,0,0,6100,5300,21,1,1,1,1,1,1,21,#5555DE,18.25,#6767E1,20.25,#5A5ADE
Jeff Driskel,DEN,QB,0,0,0,6100,4400,20,1,1,1,1,1,1,19.25,#6666E1,18.25,#6767E1,19.25,#6464E0
Jeremy Cox,DEN,RB,0,0,0,,,,1,1,1,1,1,1,,,,,,
Joe Flacco,NYJ,QB,0,0,0,6300,4900,20,1,1,1,1,1,1,19.5,#6464E0,19,#5F5FE0,19.25,#6464E0
Joe Mixon,CIN,RB,0,0,0,7400,5500,21,1,1,1,1,1,1,15.75,#8A8AE8,16.5,#7A7AE5,15,#9090E9
Josh McCown,HOU,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,17.75,#7676E4,18.25,#6767E1,19.25,#6464E0
Josh Rosen,SF,QB,0,0,0,6000,,,1,1,1,1,1,1,,,18.25,#6767E1,,
Joshua Dobbs,PIT,QB,0,0,0,6000,,,1,1,0,1,1,1,,,18.25,#6767E1,,
K.J. Osborn,MIN,WR,0,0,0,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Kenny Golladay,DET,WR,0,0,0,7000,5800,25,1,1,1,1,1,1,16,#8888E7,13.75,#9797EA,15,#9090E9
Kyle Rudolph,MIN,TE,0,0,0,4500,2600,10,1,1,1,1,1,1,9.5,#C9C9F4,7.5,#DADAF8,6.75,#E4E4F9
Logan Woodside,TEN,QB,0,0,0,6000,4100,20,1,1,1,1,1,1,18.75,#6C6CE2,18.25,#6767E1,19.25,#6464E0
Mason Rudolph,PIT,QB,0,0,0,6100,4100,20,1,1,0,1,1,1,18.75,#6C6CE2,18.25,#6767E1,19.25,#6464E0
Matt Barkley,BUF,QB,0,0,0,6100,4100,20,1,1,1,0,1,1,18.75,#6C6CE2,18.25,#6767E1,19.25,#6464E0
Matt Schaub,ATL,QB,0,0,0,6000,4200,20,1,1,1,1,1,1,19.25,#6666E1,18.25,#6767E1,19.25,#6464E0
Mike Glennon,JAC,QB,0,0,0,6500,4800,21,1,1,1,1,1,1,19.5,#6464E0,19.75,#5757DE,20.25,#5A5ADE
Nate Sudfeld,PHI,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,17.75,#7676E4,18.25,#6767E1,19.25,#6464E0
Nathan Peterman,LV,QB,0,0,0,6300,4000,20,1,1,1,1,1,1,17.75,#7676E4,19,#5F5FE0,19.25,#6464E0
Nick Foles,CHI,QB,0,0,0,6500,5100,20,1,1,1,1,1,1,19.5,#6464E0,19.75,#5757DE,19.25,#6464E0
Nsimba Webster,LA,WR,0,0,0,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Olamide Zaccheaus,ATL,WR,0,0,0,4500,3000,12,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,10.25,#C0C0F2
P.J. Walker,CAR,QB,0,0,0,6400,4500,20,1,1,1,1,1,1,19.25,#6666E1,19.5,#5A5ADF,19.25,#6464E0
Parris Campbell,IND,WR,0,0,0,4500,3000,10,1,1,1,1,1,1,8.5,#D3D3F6,7.75,#D7D7F7,8.5,#D2D2F6
Preston Williams,MIA,WR,0,0,0,4700,3500,16,1,1,1,1,1,1,10.75,#BCBCF1,8.5,#CFCFF5,10.25,#C0C0F2
Raymond Calais,LA,RB,0,0,0,4500,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
Ronald Jones,TB,RB,0,0,0,7400,6000,26,1,1,1,1,1,1,17.5,#7878E4,16.5,#7A7AE5,17,#7B7BE5
Ryan Fitzpatrick,MIA,QB,0,0,0,6400,5000,25,1,1,1,1,1,1,19.5,#6464E0,19.5,#5A5ADF,20.75,#5555DE
Ryan Griffin,TB,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,17.75,#7676E4,18.25,#6767E1,19.25,#6464E0
Sean Mannion,MIN,QB,0,0,0,6000,4200,20,1,1,1,1,1,1,19.25,#6666E1,18.25,#6767E1,19.25,#6464E0
Tim Boyle,GB,QB,0,0,0,6000,4400,20,1,1,1,1,1,1,19.25,#6666E1,18.25,#6767E1,19.25,#6464E0
Trevor Siemian,NO,QB,0,0,0,6000,,,1,1,1,1,1,1,,,18.25,#6767E1,,
Tyler Bray,CHI,QB,0,0,0,6000,,,1,1,1,1,1,1,,,18.25,#6767E1,,
Tyrod Taylor,LAC,QB,0,0,0,6200,5300,20,1,1,1,1,1,1,21,#5555DE,18.25,#6767E1,19.25,#6464E0
Will Grier,CAR,QB,0,0,0,6000,4300,20,1,1,1,1,1,1,19.25,#6666E1,18.25,#6767E1,19.25,#6464E0
Xavier Jones,LA,RB,0,0,0,4500,4000,10,1,1,1,1,1,1,11.5,#B5B5F0,9.5,#C4C4F3,11.5,#B3B3F0
